Datetime,Nifty 50 (IN),S&P 500 (US),Nikkei 225 (JP),Hang Seng (HK),FTSE 100 (UK),DAX (DE),KOSPI (KR),Shanghai (CN)
2026-04-01 04:45:00+00:00,,,53364.328125,25276.650390625,,,5454.2900390625,3944.7998046875
2026-04-01 05:00:00+00:00,,,53465.69140625,25309.619140625,,,5482.89013671875,3950.39599609375
2026-04-01 05:15:00+00:00,,,53525.1796875,25361.109375,,,5494.669921875,3952.41943359375
2026-04-01 05:30:00+00:00,,,53611.98828125,25336.169921875,,,5501.08984375,3947.11328125
2026-04-01 05:45:00+00:00,,,53530.41015625,25264.630859375,,,5484.5498046875,3936.64501953125
2026-04-01 06:00:00+00:00,,,53651.66015625,25321.669921875,,,5484.5498046875,3941.936279296875
2026-04-01 06:15:00+00:00,,,53724.73828125,25412.939453125,,,5484.5498046875,3945.4462890625
2026-04-01 06:30:00+00:00,,,53724.73828125,25371.83984375,,,5484.5498046875,3944.190673828125
2026-04-01 06:45:00+00:00,,,53724.73828125,25361.58984375,,,5484.5498046875,3949.21875
2026-04-01 07:00:00+00:00,,,53724.73828125,25332.150390625,10354.58984375,,5484.5498046875,3949.21875
2026-04-01 07:15:00+00:00,,,53724.73828125,25358.859375,10349.5498046875,,5484.5498046875,3949.21875
2026-04-01 07:30:00+00:00,,,53724.73828125,25342.33984375,10355.9697265625,,5484.5498046875,3949.21875
2026-04-01 07:45:00+00:00,,,53724.73828125,25266.73046875,10313.080078125,,5484.5498046875,3949.21875
2026-04-01 08:00:00+00:00,,,53724.73828125,25294.029296875,10312.58984375,,5484.5498046875,3949.21875
2026-04-01 08:15:00+00:00,,,53724.73828125,25294.029296875,10340.8603515625,,5484.5498046875,3949.21875
2026-04-01 08:30:00+00:00,,,53724.73828125,25294.029296875,10345.58984375,,5484.5498046875,3949.21875
2026-04-01 08:45:00+00:00,,,53724.73828125,25294.029296875,10349.759765625,,5484.5498046875,3949.21875
2026-04-01 09:00:00+00:00,,,53724.73828125,25294.029296875,10350.2802734375,,5484.5498046875,3949.21875
2026-04-01 09:15:00+00:00,,,53724.73828125,25294.029296875,10347.1904296875,,5484.5498046875,3949.21875
2026-04-01 09:30:00+00:00,,,53724.73828125,25294.029296875,10356.990234375,,5484.5498046875,3949.21875
2026-04-01 09:45:00+00:00,,,53724.73828125,25294.029296875,10359.16015625,,5484.5498046875,3949.21875
2026-04-01 10:00:00+00:00,,,53724.73828125,25294.029296875,10348.009765625,,5484.5498046875,3949.21875
2026-04-01 10:15:00+00:00,,,53724.73828125,25294.029296875,10351.509765625,,5484.5498046875,3949.21875
2026-04-01 10:30:00+00:00,,,53724.73828125,25294.029296875,10356.9296875,,5484.5498046875,3949.21875
2026-04-01 10:45:00+00:00,,,53724.73828125,25294.029296875,10368.4697265625,,5484.5498046875,3949.21875
2026-04-01 11:00:00+00:00,,,53724.73828125,25294.029296875,10376.9296875,,5484.5498046875,3949.21875
2026-04-01 11:15:00+00:00,,,53724.73828125,25294.029296875,10381.7197265625,,5484.5498046875,3949.21875
2026-04-01 11:30:00+00:00,,,53724.73828125,25294.029296875,10385.6796875,,5484.5498046875,3949.21875
2026-04-01 11:45:00+00:00,,,53724.73828125,25294.029296875,10380.9501953125,,5484.5498046875,3949.21875
2026-04-01 12:00:00+00:00,,,53724.73828125,25294.029296875,10376.0703125,,5484.5498046875,3949.21875
2026-04-01 12:15:00+00:00,,,53724.73828125,25294.029296875,10364.509765625,,5484.5498046875,3949.21875
2026-04-01 12:30:00+00:00,,,53724.73828125,25294.029296875,10382.6103515625,,5484.5498046875,3949.21875
2026-04-01 12:45:00+00:00,,,53724.73828125,25294.029296875,10341.7197265625,,5484.5498046875,3949.21875
2026-04-01 13:00:00+00:00,,,53724.73828125,25294.029296875,10350.7001953125,,5484.5498046875,3949.21875
2026-04-01 13:15:00+00:00,,,53724.73828125,25294.029296875,10356.599609375,,5484.5498046875,3949.21875
2026-04-01 13:30:00+00:00,,,53724.73828125,25294.029296875,10328.3896484375,,5484.5498046875,3949.21875
2026-04-01 13:45:00+00:00,,,53724.73828125,25294.029296875,10325.3203125,,5484.5498046875,3949.21875
2026-04-01 14:00:00+00:00,,,53724.73828125,25294.029296875,10305.4697265625,,5484.5498046875,3949.21875
2026-04-01 14:15:00+00:00,,,53724.73828125,25294.029296875,10335.66015625,,5484.5498046875,3949.21875
2026-04-01 14:30:00+00:00,,,53724.73828125,25294.029296875,10344.8203125,,5484.5498046875,3949.21875
2026-04-01 14:45:00+00:00,,,53724.73828125,25294.029296875,10340.8798828125,,5484.5498046875,3949.21875
2026-04-01 15:00:00+00:00,,,53724.73828125,25294.029296875,10341.1298828125,,5484.5498046875,3949.21875
2026-04-01 15:15:00+00:00,,,53724.73828125,25294.029296875,10352.76953125,,5484.5498046875,3949.21875
2026-04-02 00:00:00+00:00,,,53994.2890625,25294.029296875,10352.76953125,,5518.47021484375,3949.21875
2026-04-02 00:15:00+00:00,,,53996.53125,25294.029296875,10352.76953125,,5529.8701171875,3949.21875
2026-04-02 00:30:00+00:00,,,54203.23046875,25294.029296875,10352.76953125,,5529.35986328125,3949.21875
2026-04-02 00:45:00+00:00,,,54170.828125,25294.029296875,10352.76953125,,5558.080078125,3949.21875
2026-04-02 01:00:00+00:00,,,53901.62109375,25294.029296875,10352.76953125,,5514.0,3949.21875
2026-04-02 01:15:00+00:00,,,53332.3984375,25294.029296875,10352.76953125,,5384.64013671875,3949.21875
2026-04-02 01:30:00+00:00,,,53029.859375,25122.650390625,10352.76953125,,5302.9599609375,3946.044677734375
2026-04-02 01:45:00+00:00,,,52975.96875,25074.689453125,10352.76953125,,5335.41015625,3947.228759765625
2026-04-02 02:00:00+00:00,,,52734.48046875,25050.01953125,10352.76953125,,5267.91015625,3937.76220703125
2026-04-02 02:15:00+00:00,,,52707.7109375,25037.970703125,10352.76953125,,5253.4501953125,3935.33349609375
2026-04-02 02:30:00+00:00,,,52731.94140625,25041.0703125,10352.76953125,,5269.72998046875,3934.05517578125
2026-04-02 02:45:00+00:00,,,52731.94140625,25046.060546875,10352.76953125,,5284.080078125,3934.263671875
2026-04-02 03:00:00+00:00,,,52731.94140625,25057.0,10352.76953125,,5278.169921875,3927.9423828125
2026-04-02 03:15:00+00:00,,,52731.94140625,25046.5703125,10352.76953125,,5278.68017578125,3927.669921875
2026-04-02 03:30:00+00:00,,,52575.7890625,25020.310546875,10352.76953125,,5257.2998046875,3927.6044921875
2026-04-02 03:45:00+00:00,,,52511.46875,25016.359375,10352.76953125,,5237.169921875,3927.6044921875
2026-04-02 04:00:00+00:00,,,52600.87890625,25017.23046875,10352.76953125,,5259.83984375,3927.6044921875
2026-04-02 04:15:00+00:00,,,52471.48828125,25017.23046875,10352.76953125,,5250.580078125,3927.6044921875
2026-04-02 04:30:00+00:00,,,52472.23046875,25017.23046875,10352.76953125,,5253.41015625,3927.6044921875
2026-04-02 04:45:00+00:00,,,52450.21875,25017.23046875,10352.76953125,,5255.10009765625,3927.6044921875
2026-04-02 05:00:00+00:00,,,52472.78125,24925.630859375,10352.76953125,,5257.33984375,3916.8427734375
2026-04-02 05:15:00+00:00,,,52487.6484375,24956.98046875,10352.76953125,,5233.509765625,3919.528564453125
2026-04-02 05:30:00+00:00,,,52413.48828125,24960.169921875,10352.76953125,,5206.990234375,3916.675048828125
2026-04-02 05:45:00+00:00,,,52273.1796875,24907.169921875,10352.76953125,,5172.56005859375,3904.37841796875
2026-04-02 06:00:00+00:00,,,52365.94140625,24935.609375,10352.76953125,,5172.56005859375,3905.846923828125
2026-04-02 06:15:00+00:00,,,52444.12109375,24983.2109375,10352.76953125,,5172.56005859375,3917.835693359375
2026-04-02 06:30:00+00:00,,,52444.12109375,24965.25,10352.76953125,,5172.56005859375,3914.17724609375
2026-04-02 06:45:00+00:00,,,52444.12109375,24985.66015625,10352.76953125,,5172.56005859375,3918.57275390625
2026-04-02 07:00:00+00:00,,,52444.12109375,25039.900390625,10298.5302734375,22958.439453125,5172.56005859375,3918.57275390625
2026-04-02 07:15:00+00:00,,,52444.12109375,25089.890625,10318.75,22963.8203125,5172.56005859375,3918.57275390625
2026-04-02 07:30:00+00:00,,,52444.12109375,25039.0390625,10334.4697265625,22953.970703125,5172.56005859375,3918.57275390625
2026-04-02 07:45:00+00:00,,,52444.12109375,25097.740234375,10353.4501953125,22993.1796875,5172.56005859375,3918.57275390625
2026-04-02 08:00:00+00:00,,,52444.12109375,25116.529296875,10340.8603515625,22959.669921875,5172.56005859375,3918.57275390625
2026-04-02 08:15:00+00:00,,,52444.12109375,25116.529296875,10351.419921875,22954.0,5172.56005859375,3918.57275390625
2026-04-02 08:30:00+00:00,,,52444.12109375,25116.529296875,10361.7099609375,22954.400390625,5172.56005859375,3918.57275390625
2026-04-02 08:45:00+00:00,,,52444.12109375,25116.529296875,10366.849609375,22958.8203125,5172.56005859375,3918.57275390625
2026-04-02 09:00:00+00:00,,,52444.12109375,25116.529296875,10342.8203125,22902.169921875,5172.56005859375,3918.57275390625
2026-04-02 09:15:00+00:00,,,52444.12109375,25116.529296875,10351.4404296875,22924.8203125,5172.56005859375,3918.57275390625
2026-04-02 09:30:00+00:00,,,52444.12109375,25116.529296875,10346.0,22890.94921875,5172.56005859375,3918.57275390625
2026-04-02 09:45:00+00:00,,,52444.12109375,25116.529296875,10355.599609375,22901.69921875,5172.56005859375,3918.57275390625
2026-04-02 10:00:00+00:00,,,52444.12109375,25116.529296875,10348.1396484375,22849.55078125,5172.56005859375,3918.57275390625
2026-04-02 10:15:00+00:00,,,52444.12109375,25116.529296875,10339.0302734375,22809.75,5172.56005859375,3918.57275390625
2026-04-02 10:30:00+00:00,,,52444.12109375,25116.529296875,10342.51953125,22824.919921875,5172.56005859375,3918.57275390625
2026-04-02 10:45:00+00:00,,,52444.12109375,25116.529296875,10346.0703125,22819.240234375,5172.56005859375,3918.57275390625
2026-04-02 11:00:00+00:00,,,52444.12109375,25116.529296875,10345.1396484375,22801.7890625,5172.56005859375,3918.57275390625
2026-04-02 11:15:00+00:00,,,52444.12109375,25116.529296875,10331.4296875,22749.390625,5172.56005859375,3918.57275390625
2026-04-02 11:30:00+00:00,,,52444.12109375,25116.529296875,10315.3095703125,22740.609375,5172.56005859375,3918.57275390625
2026-04-02 11:45:00+00:00,,,52444.12109375,25116.529296875,10313.6904296875,22723.1796875,5172.56005859375,3918.57275390625
2026-04-02 12:00:00+00:00,,,52444.12109375,25116.529296875,10290.1103515625,22698.5,5172.56005859375,3918.57275390625
2026-04-02 12:15:00+00:00,,,52444.12109375,25116.529296875,10310.1396484375,22747.8203125,5172.56005859375,3918.57275390625
2026-04-02 12:30:00+00:00,,,52444.12109375,25116.529296875,10316.2998046875,22757.640625,5172.56005859375,3918.57275390625
2026-04-02 12:45:00+00:00,,,52444.12109375,25116.529296875,10315.1103515625,22761.599609375,5172.56005859375,3918.57275390625
2026-04-02 13:00:00+00:00,,,52444.12109375,25116.529296875,10310.650390625,22756.44921875,5172.56005859375,3918.57275390625
2026-04-02 13:15:00+00:00,,,52444.12109375,25116.529296875,10315.650390625,22783.4609375,5172.56005859375,3918.57275390625
2026-04-02 13:30:00+00:00,,6479.89013671875,52444.12109375,25116.529296875,10340.8095703125,22784.109375,5172.56005859375,3918.57275390625
2026-04-02 13:45:00+00:00,,6520.6201171875,52444.12109375,25116.529296875,10375.2197265625,22891.359375,5172.56005859375,3918.57275390625
2026-04-02 14:00:00+00:00,,6520.4501953125,52444.12109375,25116.529296875,10375.4404296875,22883.509765625,5172.56005859375,3918.57275390625
2026-04-02 14:15:00+00:00,,6527.8701171875,52444.12109375,25116.529296875,10393.8203125,22915.880859375,5172.56005859375,3918.57275390625
2026-04-02 14:30:00+00:00,,6584.81982421875,52444.12109375,25116.529296875,10452.7197265625,23141.009765625,5172.56005859375,3918.57275390625
2026-04-02 14:45:00+00:00,,6578.72998046875,52444.12109375,25116.529296875,10458.4404296875,23140.849609375,5172.56005859375,3918.57275390625
2026-04-02 15:00:00+00:00,,6576.4501953125,52444.12109375,25116.529296875,10449.1396484375,23136.669921875,5172.56005859375,3918.57275390625
2026-04-02 15:15:00+00:00,,6577.22998046875,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 15:30:00+00:00,,6576.58984375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 15:45:00+00:00,,6564.16015625,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 16:00:00+00:00,,6558.3701171875,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 16:15:00+00:00,,6551.81005859375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 16:30:00+00:00,,6566.64013671875,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 16:45:00+00:00,,6560.22021484375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 17:00:00+00:00,,6567.43017578125,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 17:15:00+00:00,,6570.31982421875,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 17:30:00+00:00,,6566.14990234375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 17:45:00+00:00,,6556.2998046875,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 18:00:00+00:00,,6562.68017578125,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 18:15:00+00:00,,6559.14990234375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 18:30:00+00:00,,6567.3798828125,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 18:45:00+00:00,,6568.77978515625,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 19:00:00+00:00,,6571.43017578125,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 19:15:00+00:00,,6568.2900390625,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 19:30:00+00:00,,6567.97021484375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-02 19:45:00+00:00,,6581.56005859375,52444.12109375,25116.529296875,10428.5595703125,23111.310546875,5172.56005859375,3918.57275390625
2026-04-03 00:00:00+00:00,,6581.56005859375,53390.5703125,25116.529296875,10428.5595703125,23111.310546875,5414.18994140625,3918.57275390625
2026-04-03 00:15:00+00:00,,6581.56005859375,53402.19140625,25116.529296875,10428.5595703125,23111.310546875,5394.58984375,3918.57275390625
2026-04-03 00:30:00+00:00,,6581.56005859375,53203.73828125,25116.529296875,10428.5595703125,23111.310546875,5381.52001953125,3918.57275390625
2026-04-03 00:45:00+00:00,,6581.56005859375,53191.30859375,25116.529296875,10428.5595703125,23111.310546875,5404.89990234375,3918.57275390625
2026-04-03 01:00:00+00:00,,6581.56005859375,53026.3515625,25116.529296875,10428.5595703125,23111.310546875,5396.10986328125,3918.57275390625
2026-04-03 01:15:00+00:00,,6581.56005859375,53216.78125,25116.529296875,10428.5595703125,23111.310546875,5396.330078125,3918.57275390625
2026-04-03 01:30:00+00:00,,6581.56005859375,53159.0703125,25116.529296875,10428.5595703125,23111.310546875,5383.02978515625,3906.11669921875
2026-04-03 01:45:00+00:00,,6581.56005859375,53118.26953125,25116.529296875,10428.5595703125,23111.310546875,5360.35009765625,3894.676513671875
2026-04-03 02:00:00+00:00,,6581.56005859375,53125.7109375,25116.529296875,10428.5595703125,23111.310546875,5356.990234375,3889.61962890625
2026-04-03 02:15:00+00:00,,6581.56005859375,52946.78125,25116.529296875,10428.5595703125,23111.310546875,5345.68994140625,3899.2587890625
2026-04-03 02:30:00+00:00,,6581.56005859375,52938.62109375,25116.529296875,10428.5595703125,23111.310546875,5326.009765625,3898.94970703125
2026-04-03 02:45:00+00:00,,6581.56005859375,52938.62109375,25116.529296875,10428.5595703125,23111.310546875,5349.35986328125,3893.119384765625
2026-04-03 03:00:00+00:00,,6581.56005859375,52938.62109375,25116.529296875,10428.5595703125,23111.310546875,5349.16015625,3887.952392578125
2026-04-03 03:15:00+00:00,,6581.56005859375,52938.62109375,25116.529296875,10428.5595703125,23111.310546875,5358.81982421875,3882.77294921875
2026-04-03 03:30:00+00:00,,6581.56005859375,52931.2890625,25116.529296875,10428.5595703125,23111.310546875,5366.68994140625,3882.6875
2026-04-03 03:45:00+00:00,,6581.56005859375,53016.51171875,25116.529296875,10428.5595703125,23111.310546875,5383.580078125,3882.6875
2026-04-03 04:00:00+00:00,,6581.56005859375,53133.26171875,25116.529296875,10428.5595703125,23111.310546875,5384.2001953125,3882.6875
2026-04-03 04:15:00+00:00,,6581.56005859375,53091.16015625,25116.529296875,10428.5595703125,23111.310546875,5376.31005859375,3882.6875
2026-04-03 04:30:00+00:00,,6581.56005859375,53002.109375,25116.529296875,10428.5595703125,23111.310546875,5372.16015625,3882.6875
2026-04-03 04:45:00+00:00,,6581.56005859375,53061.51171875,25116.529296875,10428.5595703125,23111.310546875,5390.02978515625,3882.6875
2026-04-03 05:00:00+00:00,,6581.56005859375,53116.21875,25116.529296875,10428.5595703125,23111.310546875,5379.8798828125,3876.612060546875
2026-04-03 05:15:00+00:00,,6581.56005859375,53095.48828125,25116.529296875,10428.5595703125,23111.310546875,5378.7998046875,3875.464599609375
2026-04-03 05:30:00+00:00,,6581.56005859375,53161.25,25116.529296875,10428.5595703125,23111.310546875,5379.009765625,3892.296142578125
2026-04-03 05:45:00+00:00,,6581.56005859375,53137.8203125,25116.529296875,10428.5595703125,23111.310546875,5392.52001953125,3888.658935546875
2026-04-03 06:00:00+00:00,,6581.56005859375,53159.8203125,25116.529296875,10428.5595703125,23111.310546875,5392.52001953125,3887.659912109375
2026-04-03 06:15:00+00:00,,6581.56005859375,53228.37109375,25116.529296875,10428.5595703125,23111.310546875,5392.52001953125,3881.595703125
2026-04-03 06:30:00+00:00,,6581.56005859375,53228.37109375,25116.529296875,10428.5595703125,23111.310546875,5392.52001953125,3879.142822265625
2026-04-03 06:45:00+00:00,,6581.56005859375,53228.37109375,25116.529296875,10428.5595703125,23111.310546875,5392.52001953125,3881.531005859375
2026-04-06 00:00:00+00:00,,6581.56005859375,53505.55078125,25116.529296875,10428.5595703125,23111.310546875,5488.14013671875,3881.531005859375
2026-04-06 00:15:00+00:00,,6581.56005859375,53315.7890625,25116.529296875,10428.5595703125,23111.310546875,5436.41015625,3881.531005859375
2026-04-06 00:30:00+00:00,,6581.56005859375,53550.390625,25116.529296875,10428.5595703125,23111.310546875,5455.22998046875,3881.531005859375
2026-04-06 00:45:00+00:00,,6581.56005859375,53670.390625,25116.529296875,10428.5595703125,23111.310546875,5473.10009765625,3881.531005859375
2026-04-06 01:00:00+00:00,,6581.56005859375,53708.7890625,25116.529296875,10428.5595703125,23111.310546875,5469.97021484375,3881.531005859375
2026-04-06 01:15:00+00:00,,6581.56005859375,53748.2890625,25116.529296875,10428.5595703125,23111.310546875,5472.16015625,3881.531005859375
2026-04-06 01:30:00+00:00,,6581.56005859375,53772.2890625,25116.529296875,10428.5595703125,23111.310546875,5461.85009765625,3881.531005859375
2026-04-06 01:45:00+00:00,,6581.56005859375,53628.76171875,25116.529296875,10428.5595703125,23111.310546875,5420.41015625,3881.531005859375
2026-04-06 02:00:00+00:00,,6581.56005859375,53837.0703125,25116.529296875,10428.5595703125,23111.310546875,5476.52001953125,3881.531005859375
2026-04-06 02:15:00+00:00,,6581.56005859375,54007.51171875,25116.529296875,10428.5595703125,23111.310546875,5496.56005859375,3881.531005859375
2026-04-06 02:30:00+00:00,,6581.56005859375,54001.640625,25116.529296875,10428.5595703125,23111.310546875,5474.18994140625,3881.531005859375
2026-04-06 02:45:00+00:00,,6581.56005859375,54001.640625,25116.529296875,10428.5595703125,23111.310546875,5440.39990234375,3881.531005859375
2026-04-06 03:00:00+00:00,,6581.56005859375,54001.640625,25116.529296875,10428.5595703125,23111.310546875,5439.4501953125,3881.531005859375
2026-04-06 03:15:00+00:00,,6581.56005859375,54001.640625,25116.529296875,10428.5595703125,23111.310546875,5437.02001953125,3881.531005859375
2026-04-06 03:30:00+00:00,,6581.56005859375,53714.25,25116.529296875,10428.5595703125,23111.310546875,5412.97998046875,3881.531005859375
2026-04-06 03:45:00+00:00,22609.05078125,6581.56005859375,53756.19921875,25116.529296875,10428.5595703125,23111.310546875,5417.60986328125,3881.531005859375
2026-04-06 04:00:00+00:00,22620.19921875,6581.56005859375,53784.69921875,25116.529296875,10428.5595703125,23111.310546875,5419.1201171875,3881.531005859375
2026-04-06 04:15:00+00:00,22569.30078125,6581.56005859375,53758.55859375,25116.529296875,10428.5595703125,23111.310546875,5423.009765625,3881.531005859375
2026-04-06 04:30:00+00:00,22654.849609375,6581.56005859375,53855.83984375,25116.529296875,10428.5595703125,23111.310546875,5438.77001953125,3881.531005859375
2026-04-06 04:45:00+00:00,22634.44921875,6581.56005859375,53830.73828125,25116.529296875,10428.5595703125,23111.310546875,5433.85009765625,3881.531005859375
2026-04-06 05:00:00+00:00,22653.5,6581.56005859375,53800.91015625,25116.529296875,10428.5595703125,23111.310546875,5447.0400390625,3881.531005859375
2026-04-06 05:15:00+00:00,22635.849609375,6581.56005859375,53755.5703125,25116.529296875,10428.5595703125,23111.310546875,5446.68994140625,3881.531005859375
2026-04-06 05:30:00+00:00,22567.80078125,6581.56005859375,53611.75,25116.529296875,10428.5595703125,23111.310546875,5425.7099609375,3881.531005859375
2026-04-06 05:45:00+00:00,22629.30078125,6581.56005859375,53585.48828125,25116.529296875,10428.5595703125,23111.310546875,5427.41015625,3881.531005859375
2026-04-06 06:00:00+00:00,22644.400390625,6581.56005859375,53633.91015625,25116.529296875,10428.5595703125,23111.310546875,5427.41015625,3881.531005859375
2026-04-06 06:15:00+00:00,22676.400390625,6581.56005859375,53512.921875,25116.529296875,10428.5595703125,23111.310546875,5427.41015625,3881.531005859375
