Datetime,Nifty 50 (IN),S&P 500 (US),Nikkei 225 (JP),Hang Seng (HK),FTSE 100 (UK),DAX (DE),KOSPI (KR),Shanghai (CN)
2026-06-23 00:37:00+00:00,,,71873.546875,,,,8932.1796875,
2026-06-23 00:38:00+00:00,,,71897.5625,,,,8957.98046875,
2026-06-23 00:39:00+00:00,,,71912.6796875,,,,8968.48046875,
2026-06-23 00:40:00+00:00,,,71890.953125,,,,8999.41015625,
2026-06-23 00:41:00+00:00,,,71954.703125,,,,8993.4404296875,
2026-06-23 00:42:00+00:00,,,71887.2578125,,,,8993.650390625,
2026-06-23 00:43:00+00:00,,,71955.1171875,,,,9002.26953125,
2026-06-23 00:44:00+00:00,,,72020.2578125,,,,9015.58984375,
2026-06-23 00:45:00+00:00,,,72138.609375,,,,9034.3798828125,
2026-06-23 00:46:00+00:00,,,72071.078125,,,,9023.4501953125,
2026-06-23 00:47:00+00:00,,,72099.421875,,,,9016.8701171875,
2026-06-23 00:48:00+00:00,,,72163.5625,,,,9030.3701171875,
2026-06-23 00:49:00+00:00,,,72208.0234375,,,,9030.6298828125,
2026-06-23 00:50:00+00:00,,,72244.140625,,,,9011.6796875,
2026-06-23 00:51:00+00:00,,,72229.5,,,,8990.1201171875,
2026-06-23 00:52:00+00:00,,,72230.421875,,,,8982.6796875,
2026-06-23 00:53:00+00:00,,,72178.4765625,,,,8988.4296875,
2026-06-23 00:54:00+00:00,,,72124.109375,,,,8980.2998046875,
2026-06-23 00:55:00+00:00,,,72091.59375,,,,8968.6396484375,
2026-06-23 00:56:00+00:00,,,72045.671875,,,,8952.4296875,
2026-06-23 00:57:00+00:00,,,72156.8671875,,,,8975.1103515625,
2026-06-23 00:58:00+00:00,,,72153.7265625,,,,8965.990234375,
2026-06-23 00:59:00+00:00,,,72134.6875,,,,8962.4599609375,
2026-06-23 01:00:00+00:00,,,72167.0703125,,,,8943.4404296875,
2026-06-23 01:01:00+00:00,,,72268.2890625,,,,8944.51953125,
2026-06-23 01:02:00+00:00,,,72204.8828125,,,,8954.4404296875,
2026-06-23 01:03:00+00:00,,,72307.7890625,,,,8977.1796875,
2026-06-23 01:04:00+00:00,,,72319.4921875,,,,8957.3798828125,
2026-06-23 01:05:00+00:00,,,72324.2734375,,,,8953.4599609375,
2026-06-23 01:06:00+00:00,,,72219.71875,,,,8934.41015625,
2026-06-23 01:07:00+00:00,,,72272.7890625,,,,8932.5302734375,
2026-06-23 01:08:00+00:00,,,72311.8984375,,,,8950.8603515625,
2026-06-23 01:09:00+00:00,,,72308.078125,,,,8961.7998046875,
2026-06-23 01:10:00+00:00,,,72266.1484375,,,,8957.4404296875,
2026-06-23 01:11:00+00:00,,,72340.2421875,,,,8987.91015625,
2026-06-23 01:12:00+00:00,,,72363.0703125,,,,9006.75,
2026-06-23 01:13:00+00:00,,,72264.5234375,,,,8988.1396484375,
2026-06-23 01:14:00+00:00,,,72189.171875,,,,8980.91015625,
2026-06-23 01:15:00+00:00,,,72178.5703125,,,,8987.4697265625,
2026-06-23 01:16:00+00:00,,,72121.3828125,,,,8943.9501953125,
2026-06-23 01:17:00+00:00,,,72147.03125,,,,8933.3896484375,
2026-06-23 01:18:00+00:00,,,72119.5390625,,,,8939.58984375,
2026-06-23 01:19:00+00:00,,,72104.8203125,,,,8938.349609375,
2026-06-23 01:20:00+00:00,,,72075.7265625,,,,8936.66015625,
2026-06-23 01:21:00+00:00,,,72152.109375,,,,8929.8603515625,
2026-06-23 01:22:00+00:00,,,72210.453125,,,,8931.900390625,
2026-06-23 01:23:00+00:00,,,72157.9609375,,,,8941.6904296875,
2026-06-23 01:24:00+00:00,,,72083.7578125,,,,8925.6904296875,
2026-06-23 01:25:00+00:00,,,72176.046875,,,,8928.759765625,
2026-06-23 01:26:00+00:00,,,72184.171875,,,,8940.8701171875,
2026-06-23 01:27:00+00:00,,,72165.5234375,,,,8953.0400390625,
2026-06-23 01:28:00+00:00,,,72151.796875,,,,8938.0302734375,
2026-06-23 01:29:00+00:00,,,72193.1796875,,,,8933.7001953125,
2026-06-23 01:30:00+00:00,,,72160.9375,23768.91015625,,,8931.3896484375,4148.86181640625
2026-06-23 01:31:00+00:00,,,72216.1484375,23766.240234375,,,8926.1298828125,4154.341796875
2026-06-23 01:32:00+00:00,,,72145.46875,23759.33984375,,,8906.9501953125,4160.59814453125
2026-06-23 01:33:00+00:00,,,72116.328125,23731.650390625,,,8897.75,4167.0029296875
2026-06-23 01:34:00+00:00,,,72046.546875,23712.390625,,,8886.08984375,4167.02197265625
2026-06-23 01:35:00+00:00,,,71996.8203125,23710.419921875,,,8871.76953125,4164.03173828125
2026-06-23 01:36:00+00:00,,,71927.609375,23718.619140625,,,8856.9697265625,4166.9892578125
2026-06-23 01:37:00+00:00,,,71936.8203125,23753.580078125,,,8869.5400390625,4168.1884765625
2026-06-23 01:38:00+00:00,,,71950.3203125,23796.80078125,,,8851.26953125,4164.62548828125
2026-06-23 01:39:00+00:00,,,71948.1796875,23761.76953125,,,8870.1796875,4160.16650390625
2026-06-23 01:40:00+00:00,,,71995.578125,23772.23046875,,,8885.1201171875,4161.0576171875
2026-06-23 01:41:00+00:00,,,72049.9296875,23788.009765625,,,8882.8203125,4164.798828125
2026-06-23 01:42:00+00:00,,,71944.4375,23784.830078125,,,8872.330078125,4158.25537109375
2026-06-23 01:43:00+00:00,,,71887.65625,23753.7890625,,,8851.099609375,4160.7216796875
2026-06-23 01:44:00+00:00,,,71877.8125,23771.44921875,,,8835.6396484375,4156.05322265625
2026-06-23 01:45:00+00:00,,,71832.84375,23759.9609375,,,8820.099609375,4155.8095703125
2026-06-23 01:46:00+00:00,,,71805.453125,23767.3203125,,,8815.7001953125,4150.2119140625
2026-06-23 01:47:00+00:00,,,71748.5390625,23775.3203125,,,8789.7099609375,4148.2890625
2026-06-23 01:48:00+00:00,,,71717.859375,23789.080078125,,,8776.7001953125,4147.67138671875
2026-06-23 01:49:00+00:00,,,71681.328125,23792.44921875,,,8755.150390625,4146.26416015625
2026-06-23 01:50:00+00:00,,,71641.46875,23799.23046875,,,8738.1904296875,4145.9765625
2026-06-23 01:51:00+00:00,,,71751.25,23821.0390625,,,8775.58984375,4155.2890625
2026-06-23 01:52:00+00:00,,,71701.5,23818.900390625,,,8764.8701171875,4158.14892578125
2026-06-23 01:53:00+00:00,,,71755.6328125,23803.16015625,,,8758.0302734375,4163.0537109375
2026-06-23 01:54:00+00:00,,,71687.71875,23775.0703125,,,8743.7001953125,4164.9873046875
2026-06-23 01:55:00+00:00,,,71651.3828125,23771.8203125,,,8718.7001953125,4164.25
2026-06-23 01:56:00+00:00,,,71654.7265625,23770.7890625,,,8725.169921875,4162.93505859375
2026-06-23 01:57:00+00:00,,,71742.9921875,23785.9609375,,,8743.76953125,4165.98388671875
2026-06-23 01:58:00+00:00,,,71651.21875,23779.029296875,,,8755.3798828125,4165.951171875
2026-06-23 01:59:00+00:00,,,71577.7734375,23753.19921875,,,8730.6796875,4164.61669921875
2026-06-23 02:00:00+00:00,,,71587.4375,23737.810546875,,,8743.51953125,4164.1650390625
2026-06-23 02:01:00+00:00,,,71560.3515625,23719.900390625,,,8704.150390625,4167.38623046875
2026-06-23 02:02:00+00:00,,,71573.8828125,23709.119140625,,,8701.7099609375,4170.7880859375
2026-06-23 02:03:00+00:00,,,71618.1484375,23682.369140625,,,8715.259765625,4170.33056640625
2026-06-23 02:04:00+00:00,,,71649.671875,23694.91015625,,,8745.6396484375,4169.984375
2026-06-23 02:05:00+00:00,,,71545.2890625,23685.109375,,,8707.9599609375,4164.66357421875
2026-06-23 02:06:00+00:00,,,71542.34375,23681.80078125,,,8701.990234375,4164.08935546875
2026-06-23 02:07:00+00:00,,,71481.671875,23671.400390625,,,8696.16015625,4161.349609375
2026-06-23 02:08:00+00:00,,,71510.7265625,23673.4609375,,,8700.8203125,4160.6591796875
2026-06-23 02:09:00+00:00,,,71463.2265625,23666.580078125,,,8699.4296875,4163.72705078125
2026-06-23 02:10:00+00:00,,,71459.75,23657.349609375,,,8724.2802734375,4159.994140625
2026-06-23 02:11:00+00:00,,,71495.9921875,23650.7109375,,,8719.4599609375,4160.0146484375
2026-06-23 02:12:00+00:00,,,71537.5625,23648.76953125,,,8744.58984375,4159.81494140625
2026-06-23 02:13:00+00:00,,,71615.5625,23649.01953125,,,8750.41015625,4158.443359375
2026-06-23 02:14:00+00:00,,,71614.0390625,23644.80078125,,,8750.169921875,4159.26123046875
2026-06-23 02:15:00+00:00,,,71699.3828125,23657.900390625,,,8762.7197265625,4156.42919921875
2026-06-23 02:16:00+00:00,,,71620.109375,23641.380859375,,,8747.9296875,4157.806640625
2026-06-23 02:17:00+00:00,,,71544.0625,23651.740234375,,,8716.490234375,4159.96923828125
2026-06-23 02:18:00+00:00,,,71611.859375,23658.849609375,,,8726.48046875,4160.2666015625
2026-06-23 02:19:00+00:00,,,71656.53125,23667.7109375,,,8724.419921875,4158.87841796875
2026-06-23 02:20:00+00:00,,,71676.3984375,23661.470703125,,,8731.2802734375,4161.7255859375
2026-06-23 02:21:00+00:00,,,71712.859375,23637.240234375,,,8749.5498046875,4163.12255859375
2026-06-23 02:22:00+00:00,,,71681.703125,23624.439453125,,,8740.3701171875,4162.69873046875
2026-06-23 02:23:00+00:00,,,71661.9765625,23612.7109375,,,8738.2099609375,4166.1455078125
2026-06-23 02:24:00+00:00,,,71676.0625,23619.310546875,,,8728.240234375,4165.8291015625
2026-06-23 02:25:00+00:00,,,71691.1328125,23633.880859375,,,8745.0498046875,4168.4716796875
2026-06-23 02:26:00+00:00,,,71675.03125,23629.400390625,,,8743.5703125,4169.12109375
2026-06-23 02:27:00+00:00,,,71742.96875,23669.30078125,,,8764.58984375,4169.18994140625
2026-06-23 02:28:00+00:00,,,71725.1015625,23669.9609375,,,8762.8203125,4173.3466796875
2026-06-23 02:29:00+00:00,,,71726.359375,23660.720703125,,,8755.9697265625,4172.75146484375
2026-06-23 02:30:00+00:00,,,71711.671875,23662.73046875,,,8750.76953125,4171.33544921875
2026-06-23 02:31:00+00:00,,,71711.671875,23656.140625,,,8739.5703125,4174.34375
2026-06-23 02:32:00+00:00,,,71711.671875,23665.94921875,,,8727.6201171875,4173.57958984375
2026-06-23 02:33:00+00:00,,,71711.671875,23663.890625,,,8726.509765625,4174.56103515625
2026-06-23 02:34:00+00:00,,,71711.671875,23684.919921875,,,8729.8798828125,4172.74072265625
2026-06-23 02:35:00+00:00,,,71711.671875,23706.150390625,,,8731.3095703125,4174.69970703125
2026-06-23 02:36:00+00:00,,,71711.671875,23708.599609375,,,8728.6904296875,4173.5400390625
2026-06-23 02:37:00+00:00,,,71711.671875,23703.380859375,,,8719.3798828125,4171.3662109375
2026-06-23 02:38:00+00:00,,,71711.671875,23700.169921875,,,8721.2099609375,4174.85791015625
2026-06-23 02:39:00+00:00,,,71711.671875,23678.689453125,,,8699.0595703125,4173.5712890625
2026-06-23 02:40:00+00:00,,,71711.671875,23664.58984375,,,8702.6103515625,4171.92724609375
2026-06-23 02:41:00+00:00,,,71711.671875,23653.80078125,,,8714.7998046875,4173.1748046875
2026-06-23 02:42:00+00:00,,,71711.671875,23647.80078125,,,8712.7001953125,4169.08935546875
2026-06-23 02:43:00+00:00,,,71711.671875,23637.580078125,,,8703.7001953125,4168.310546875
2026-06-23 02:44:00+00:00,,,71711.671875,23626.919921875,,,8732.0302734375,4171.47900390625
2026-06-23 02:45:00+00:00,,,71711.671875,23624.779296875,,,8752.4404296875,4170.98828125
2026-06-23 02:46:00+00:00,,,71711.671875,23607.849609375,,,8703.8603515625,4172.31884765625
2026-06-23 02:47:00+00:00,,,71711.671875,23607.44921875,,,8679.8701171875,4171.80517578125
2026-06-23 02:48:00+00:00,,,71711.671875,23624.619140625,,,8694.83984375,4170.52685546875
2026-06-23 02:49:00+00:00,,,71711.671875,23612.0703125,,,8714.6201171875,4168.8408203125
2026-06-23 02:50:00+00:00,,,71711.671875,23636.779296875,,,8721.08984375,4168.60693359375
2026-06-23 02:51:00+00:00,,,71711.671875,23624.599609375,,,8743.5302734375,4165.83056640625
2026-06-23 02:52:00+00:00,,,71711.671875,23614.76953125,,,8763.01953125,4163.39453125
2026-06-23 02:53:00+00:00,,,71711.671875,23601.3203125,,,8770.599609375,4162.8515625
2026-06-23 02:54:00+00:00,,,71711.671875,23594.69921875,,,8762.73046875,4168.43408203125
2026-06-23 02:55:00+00:00,,,71711.671875,23584.1796875,,,8761.7998046875,4168.43505859375
2026-06-23 02:56:00+00:00,,,71711.671875,23581.01953125,,,8780.7001953125,4167.86376953125
2026-06-23 02:57:00+00:00,,,71711.671875,23553.259765625,,,8769.3896484375,4165.86669921875
2026-06-23 02:58:00+00:00,,,71711.671875,23544.220703125,,,8744.3701171875,4162.34521484375
2026-06-23 02:59:00+00:00,,,71711.671875,23537.890625,,,8740.3896484375,4160.4912109375
2026-06-23 03:00:00+00:00,,,71711.671875,23556.630859375,,,8732.259765625,4159.3447265625
2026-06-23 03:01:00+00:00,,,71711.671875,23544.2109375,,,8718.0703125,4156.91357421875
2026-06-23 03:02:00+00:00,,,71711.671875,23535.55078125,,,8698.3603515625,4155.62353515625
2026-06-23 03:03:00+00:00,,,71711.671875,23550.01953125,,,8706.8095703125,4158.31982421875
2026-06-23 03:04:00+00:00,,,71711.671875,23536.0390625,,,8703.150390625,4158.150390625
2026-06-23 03:05:00+00:00,,,71711.671875,23530.69921875,,,8691.9404296875,4155.61767578125
2026-06-23 03:06:00+00:00,,,71711.671875,23510.2109375,,,8683.259765625,4155.91259765625
2026-06-23 03:07:00+00:00,,,71711.671875,23493.599609375,,,8689.51953125,4154.27734375
2026-06-23 03:08:00+00:00,,,71711.671875,23479.30078125,,,8680.0498046875,4152.0888671875
2026-06-23 03:09:00+00:00,,,71711.671875,23480.580078125,,,8667.419921875,4150.55224609375
2026-06-23 03:10:00+00:00,,,71711.671875,23486.26953125,,,8655.4501953125,4150.5947265625
2026-06-23 03:11:00+00:00,,,71711.671875,23481.2109375,,,8649.5703125,4151.11572265625
2026-06-23 03:12:00+00:00,,,71711.671875,23465.48046875,,,8644.490234375,4149.6904296875
2026-06-23 03:13:00+00:00,,,71711.671875,23459.009765625,,,8657.150390625,4147.88720703125
2026-06-23 03:14:00+00:00,,,71711.671875,23456.369140625,,,8659.9599609375,4146.20947265625
2026-06-23 03:15:00+00:00,,,71711.671875,23465.419921875,,,8655.8603515625,4144.775390625
2026-06-23 03:16:00+00:00,,,71711.671875,23453.25,,,8650.98046875,4147.876953125
2026-06-23 03:17:00+00:00,,,71711.671875,23452.189453125,,,8651.400390625,4145.70361328125
2026-06-23 03:18:00+00:00,,,71711.671875,23453.779296875,,,8646.490234375,4144.13427734375
2026-06-23 03:19:00+00:00,,,71711.671875,23445.560546875,,,8641.6796875,4141.876953125
2026-06-23 03:20:00+00:00,,,71711.671875,23447.58984375,,,8648.2900390625,4142.83251953125
2026-06-23 03:21:00+00:00,,,71711.671875,23445.529296875,,,8637.1201171875,4142.60107421875
2026-06-23 03:22:00+00:00,,,71711.671875,23450.69921875,,,8632.1396484375,4143.00634765625
2026-06-23 03:23:00+00:00,,,71711.671875,23441.439453125,,,8642.900390625,4142.66943359375
2026-06-23 03:24:00+00:00,,,71711.671875,23448.849609375,,,8646.099609375,4141.83642578125
2026-06-23 03:25:00+00:00,,,71711.671875,23444.619140625,,,8632.5498046875,4139.29638671875
2026-06-23 03:26:00+00:00,,,71711.671875,23452.6796875,,,8630.08984375,4142.6064453125
2026-06-23 03:27:00+00:00,,,71711.671875,23464.619140625,,,8624.3095703125,4146.36181640625
2026-06-23 03:28:00+00:00,,,71711.671875,23458.439453125,,,8621.990234375,4145.61865234375
2026-06-23 03:29:00+00:00,,,71711.671875,23465.73046875,,,8608.6103515625,4146.955078125
2026-06-23 03:30:00+00:00,,,71334.71875,23449.05078125,,,8595.5302734375,4147.54931640625
2026-06-23 03:31:00+00:00,,,71277.7265625,23445.3203125,,,8582.509765625,4147.54931640625
2026-06-23 03:32:00+00:00,,,71253.1796875,23461.9609375,,,8578.8896484375,4147.54931640625
2026-06-23 03:33:00+00:00,,,71218.671875,23464.349609375,,,8569.6103515625,4147.54931640625
2026-06-23 03:34:00+00:00,,,71178.8125,23458.779296875,,,8546.0595703125,4147.54931640625
2026-06-23 03:35:00+00:00,,,71314.578125,23460.0390625,,,8548.990234375,4147.54931640625
2026-06-23 03:36:00+00:00,,,71208.4296875,23442.060546875,,,8534.01953125,4147.54931640625
2026-06-23 03:37:00+00:00,,,71133.75,23438.080078125,,,8518.2900390625,4147.54931640625
2026-06-23 03:38:00+00:00,,,71092.0625,23444.779296875,,,8516.7998046875,4147.54931640625
2026-06-23 03:39:00+00:00,,,71106.7421875,23448.390625,,,8544.26953125,4147.54931640625
2026-06-23 03:40:00+00:00,,,71085.2421875,23445.669921875,,,8535.0703125,4147.54931640625
2026-06-23 03:41:00+00:00,,,71102.3984375,23455.3203125,,,8544.9404296875,4147.54931640625
2026-06-23 03:42:00+00:00,,,71143.25,23453.6796875,,,8556.169921875,4147.54931640625
2026-06-23 03:43:00+00:00,,,71135.46875,23449.009765625,,,8554.509765625,4147.54931640625
2026-06-23 03:44:00+00:00,,,71258.21875,23464.01953125,,,8567.9599609375,4147.54931640625
2026-06-23 03:45:00+00:00,24056.75,,71220.96875,23465.279296875,,,8583.0,4147.54931640625
2026-06-23 03:46:00+00:00,24052.80078125,,71196.6796875,23460.0703125,,,8566.169921875,4147.54931640625
2026-06-23 03:47:00+00:00,24055.80078125,,71181.40625,23458.779296875,,,8549.8798828125,4147.54931640625
2026-06-23 03:48:00+00:00,24066.599609375,,71242.9921875,23461.599609375,,,8565.7099609375,4147.54931640625
2026-06-23 03:49:00+00:00,24076.05078125,,71264.3828125,23458.08984375,,,8575.4599609375,4147.54931640625
2026-06-23 03:50:00+00:00,24090.599609375,,71316.1171875,23465.2890625,,,8596.900390625,4147.54931640625
2026-06-23 03:51:00+00:00,24083.69921875,,71356.21875,23470.150390625,,,8609.419921875,4147.54931640625
2026-06-23 03:52:00+00:00,24084.650390625,,71404.34375,23488.849609375,,,8627.2001953125,4147.54931640625
2026-06-23 03:53:00+00:00,24089.849609375,,71426.9921875,23488.720703125,,,8629.9296875,4147.54931640625
2026-06-23 03:54:00+00:00,24087.0,,71434.9765625,23489.990234375,,,8643.900390625,4147.54931640625
2026-06-23 03:55:00+00:00,24087.94921875,,71464.7265625,23492.740234375,,,8640.5,4147.54931640625
2026-06-23 03:56:00+00:00,24083.900390625,,71440.78125,23495.8203125,,,8654.26953125,4147.54931640625
2026-06-23 03:57:00+00:00,24089.099609375,,71446.5234375,23499.580078125,,,8652.83984375,4147.54931640625
2026-06-23 03:58:00+00:00,24085.099609375,,71463.546875,23513.5703125,,,8678.0595703125,4147.54931640625
2026-06-23 03:59:00+00:00,24088.94921875,,71483.6171875,23501.740234375,,,8688.7099609375,4147.54931640625
2026-06-23 04:00:00+00:00,24098.05078125,,71574.6875,23500.2109375,,,8698.1201171875,4147.54931640625
2026-06-23 04:01:00+00:00,24102.69921875,,71568.5234375,23500.2109375,,,8709.7197265625,4147.54931640625
2026-06-23 04:02:00+00:00,24097.75,,71522.2421875,23500.2109375,,,8700.9296875,4147.54931640625
2026-06-23 04:03:00+00:00,24102.05078125,,71465.9609375,23500.2109375,,,8677.580078125,4147.54931640625
2026-06-23 04:04:00+00:00,24101.900390625,,71545.1171875,23500.2109375,,,8695.51953125,4147.54931640625
2026-06-23 04:05:00+00:00,24107.44921875,,71492.8203125,23499.880859375,,,8687.8203125,4147.54931640625
2026-06-23 04:06:00+00:00,24108.099609375,,71443.28125,23499.880859375,,,8688.8798828125,4147.54931640625
2026-06-23 04:07:00+00:00,24116.099609375,,71452.8984375,23499.880859375,,,8686.76953125,4147.54931640625
2026-06-23 04:08:00+00:00,24117.94921875,,71402.4921875,23499.880859375,,,8694.9404296875,4147.54931640625
2026-06-23 04:09:00+00:00,24124.900390625,,71356.578125,23499.880859375,,,8667.9697265625,4147.54931640625
2026-06-23 04:10:00+00:00,24118.94921875,,71412.2421875,23499.880859375,,,8654.9296875,4147.54931640625
2026-06-23 04:11:00+00:00,24112.80078125,,71344.7265625,23499.880859375,,,8666.2099609375,4147.54931640625
2026-06-23 04:12:00+00:00,24116.19921875,,71354.6796875,23499.880859375,,,8662.73046875,4147.54931640625
2026-06-23 04:13:00+00:00,24113.849609375,,71398.15625,23499.880859375,,,8672.8603515625,4147.54931640625
2026-06-23 04:14:00+00:00,24115.5,,71431.921875,23499.880859375,,,8663.240234375,4147.54931640625
2026-06-23 04:15:00+00:00,24110.05078125,,71326.2890625,23499.880859375,,,8640.0,4147.54931640625
2026-06-23 04:16:00+00:00,24113.05078125,,71277.6875,23499.880859375,,,8637.4404296875,4147.54931640625
2026-06-23 04:17:00+00:00,24119.5,,71228.6328125,23499.880859375,,,8628.3701171875,4147.54931640625
2026-06-23 04:18:00+00:00,24119.05078125,,71202.1171875,23499.880859375,,,8626.759765625,4147.54931640625
2026-06-23 04:19:00+00:00,24120.30078125,,71191.5,23499.880859375,,,8621.7099609375,4147.54931640625
2026-06-23 04:20:00+00:00,24125.19921875,,71230.1796875,23499.880859375,,,8612.1904296875,4147.54931640625
2026-06-23 04:21:00+00:00,24123.349609375,,71184.6796875,23499.880859375,,,8604.26953125,4147.54931640625
2026-06-23 04:22:00+00:00,24118.30078125,,71182.1015625,23499.880859375,,,8594.580078125,4147.54931640625
2026-06-23 04:23:00+00:00,24119.44921875,,71189.5703125,23499.880859375,,,8607.3603515625,4147.54931640625
2026-06-23 04:24:00+00:00,24125.650390625,,71192.4921875,23499.880859375,,,8615.509765625,4147.54931640625
2026-06-23 04:25:00+00:00,24127.150390625,,71208.953125,23499.880859375,,,8628.51953125,4147.54931640625
2026-06-23 04:26:00+00:00,24129.75,,71196.640625,23499.880859375,,,8623.6298828125,4147.54931640625
2026-06-23 04:27:00+00:00,24130.650390625,,71147.640625,23499.880859375,,,8623.599609375,4147.54931640625
2026-06-23 04:28:00+00:00,24128.849609375,,71127.9375,23499.880859375,,,8616.419921875,4147.54931640625
2026-06-23 04:29:00+00:00,24131.30078125,,71188.8671875,23499.880859375,,,8629.599609375,4147.54931640625
2026-06-23 04:30:00+00:00,24127.55078125,,71175.0703125,23499.880859375,,,8618.2197265625,4147.54931640625
2026-06-23 04:31:00+00:00,24124.94921875,,71177.59375,23499.880859375,,,8612.5400390625,4147.54931640625
2026-06-23 04:32:00+00:00,24119.849609375,,71220.3515625,23499.880859375,,,8639.3701171875,4147.54931640625
2026-06-23 04:33:00+00:00,24125.75,,71189.4609375,23499.880859375,,,8625.8701171875,4147.54931640625
2026-06-23 04:34:00+00:00,24124.900390625,,71162.78125,23499.880859375,,,8616.5595703125,4147.54931640625
2026-06-23 04:35:00+00:00,24126.5,,71130.2578125,23499.880859375,,,8609.48046875,4147.54931640625
2026-06-23 04:36:00+00:00,24120.69921875,,71131.8984375,23499.880859375,,,8607.8095703125,4147.54931640625
2026-06-23 04:37:00+00:00,24116.900390625,,71166.828125,23499.880859375,,,8619.5595703125,4147.54931640625
2026-06-23 04:38:00+00:00,24118.150390625,,71116.4375,23499.880859375,,,8611.0302734375,4147.54931640625
2026-06-23 04:39:00+00:00,24125.849609375,,71137.8984375,23499.880859375,,,8606.009765625,4147.54931640625
2026-06-23 04:40:00+00:00,24127.5,,71140.1015625,23499.880859375,,,8598.2900390625,4147.54931640625
2026-06-23 04:41:00+00:00,24126.25,,71172.828125,23499.880859375,,,8583.5703125,4147.54931640625
2026-06-23 04:42:00+00:00,24124.849609375,,71140.28125,23499.880859375,,,8580.830078125,4147.54931640625
2026-06-23 04:43:00+00:00,24123.150390625,,71103.6328125,23499.880859375,,,8568.919921875,4147.54931640625
2026-06-23 04:44:00+00:00,24124.05078125,,71108.703125,23499.880859375,,,8563.25,4147.54931640625
2026-06-23 04:45:00+00:00,24121.150390625,,71082.9375,23499.880859375,,,8559.4697265625,4147.54931640625
2026-06-23 04:46:00+00:00,24119.0,,71089.9921875,23499.880859375,,,8556.5400390625,4147.54931640625
2026-06-23 04:47:00+00:00,24115.94921875,,71069.3984375,23499.880859375,,,8545.76953125,4147.54931640625
2026-06-23 04:48:00+00:00,24116.25,,71118.46875,23499.880859375,,,8552.6796875,4147.54931640625
2026-06-23 04:49:00+00:00,24125.900390625,,71113.4921875,23499.880859375,,,8545.900390625,4147.54931640625
2026-06-23 04:50:00+00:00,24124.80078125,,71052.90625,23499.880859375,,,8533.650390625,4147.54931640625
2026-06-23 04:51:00+00:00,24127.80078125,,71016.859375,23499.880859375,,,8525.3896484375,4147.54931640625
2026-06-23 04:52:00+00:00,24123.5,,70984.8515625,23499.880859375,,,8531.169921875,4147.54931640625
2026-06-23 04:53:00+00:00,24122.05078125,,70951.890625,23499.880859375,,,8519.6201171875,4147.54931640625
